,elec_demand,wind_onshore,solar_pv,solar_thermal,hydro,DemandCommercial,DemandDirect,gas_pipeline_norm,gas_truck_norm
2018-02-27 16:00:00,0.9327022796672614,0.3942935837051229,0.2523612603912478,0.1261066097608087,0.0,0.6435445261169461,0.4613892489628942,0.9989468926277558,0.8027268296708152
2018-02-27 17:00:00,0.9318515405188796,0.40149469946211636,0.14337829648568598,0.11298301973806424,0.0,0.6398108728837574,0.4521169569821286,0.9989468926277558,0.8027268296708152
2018-02-27 18:00:00,0.9299910857145901,0.39990239498516383,0.0388248092909612,0.08724414775683652,0.0,0.6932540169211509,0.43876485652982616,0.9989468926277558,0.8027268296708152
2018-02-27 19:00:00,0.9867843688626206,0.3907255218363599,0.015072112029492596,0.05753123090956645,0.0,0.8340947837264622,0.42281651432290945,0.9989468926277558,0.8027268296708152
2018-02-27 20:00:00,1.0,0.39279226805542483,0.007253639714390914,0.05013765906576675,0.0,0.9581424824022291,0.42188928512483287,0.9989468926277558,0.8027268296708152
2018-02-27 21:00:00,0.9875062081400354,0.3884832971647329,0.0019323220550631532,0.0464408731438669,0.0,1.0,0.42096205592675634,0.9989468926277558,0.8027268296708152
2018-02-27 22:00:00,0.9117001940243824,0.40855283277628135,0.0019323220550631532,0.03904730130006719,0.0,0.9553129425080188,0.4296780103886759,0.9989468926277558,0.8027268296708152
2018-02-27 23:00:00,0.8257153867647073,0.4312805419840484,0.0019323220550631532,0.02749484529413015,0.0,0.7884203172684392,0.4402484232467487,0.9989468926277558,0.8027268296708152
2018-02-28 00:00:00,0.7570847987995469,0.43596646658765154,0.0018134099285977284,0.0032346876816623706,0.0,0.6034621680889011,0.4259690935963697,0.9753729758957151,0.5121678734020229
2018-02-28 01:00:00,0.7000165292601204,0.47644999551392586,0.0018134099285977284,0.005083080642612297,0.0,0.48681480452106896,0.42467097271906257,0.9753729758957151,0.5121678734020229
2018-02-28 02:00:00,0.6702019891054689,0.5165500715253423,0.0018134099285977284,0.004158884162137334,0.014988687782805429,0.42731075254459766,0.5129431923759507,0.9753729758957151,0.5121678734020229
2018-02-28 03:00:00,0.6582658610539309,0.555876742505096,0.0018134099285977284,0.005083080642612297,0.054298642533936646,0.3981949544615691,0.4886497873863449,0.9753729758957151,0.5121678734020229
2018-02-28 04:00:00,0.6516575943356928,0.5900105511294005,0.0018134099285977284,0.004158884162137334,0.0,0.38890267847762383,0.48920612490519083,0.9753729758957151,0.5121678734020229
2018-02-28 05:00:00,0.6663221029893642,0.6251127408437699,0.0018134099285977284,0.004158884162137334,0.002828054298642534,0.4027490068356828,0.4884643415467295,0.9753729758957151,0.5121678734020229
2018-02-28 06:00:00,0.723970421948142,0.6607478651177726,0.0018134099285977284,0.004158884162137334,0.0,0.4620354018972148,0.43264514382252095,0.9753729758957151,0.5121678734020229
2018-02-28 07:00:00,0.8208257849926951,0.6903712275910361,0.004518660805686143,0.00600727712308726,0.0,0.604282567229826,0.440433869086364,0.9753729758957151,0.5121678734020229
2018-02-28 08:00:00,0.8879869144288325,0.7005684754454788,0.032136002177281055,0.005129290466636045,0.0,0.6303679113433157,0.4500770527463602,0.9753729758957151,0.5121678734020229
2018-02-28 09:00:00,0.9322597234436082,0.7056508513678335,0.08951110319684853,0.0035119466258048595,0.0,0.6167224970605852,0.44803714851059173,0.9753729758957151,0.5121678734020229
2018-02-28 10:00:00,0.9657779865573762,0.7048384511244903,0.16109620332903427,0.02684790775779768,0.0,0.6218458059814631,0.44173198996367113,0.9753729758957151,0.5121678734020229
2018-02-28 11:00:00,0.9809709846820119,0.6957200707932072,0.2273302577702759,0.03641334133071354,0.0,0.6095063331883682,0.4452554609163621,0.9753729758957151,0.5121678734020229
2018-02-28 12:00:00,0.9816842306346958,0.6786791632888419,0.26407410484809213,0.037429957459236,0.0,0.5961622900186305,0.4448845692371315,0.9753729758957151,0.5121678734020229
2018-02-28 13:00:00,0.9811643344884623,0.6723879358043928,0.2741221795344206,0.04528562754327319,0.0,0.6356753914999114,0.44469912339751616,0.9753729758957151,0.5121678734020229
2018-02-28 14:00:00,0.9482819774047978,0.6815518105493032,0.2797110494782955,0.04528562754327319,0.0,0.6599859946146657,0.4448845692371315,0.9753729758957151,0.5121678734020229
2018-02-28 15:00:00,0.9353619136715458,0.6951741378296805,0.24486979642392606,0.035951243090476065,0.0,0.636981332989547,0.5127577465363353,0.9753729758957151,0.5121678734020229
2018-02-28 16:00:00,0.9149914373964049,0.7129884503657085,0.18594883776030804,0.03484220731390611,0.0,0.6046174240220402,0.4430301108409784,0.9753729758957151,0.5121678734020229
2018-02-28 17:00:00,0.9204009353146504,0.7345398040211147,0.12753325563416812,0.03054469367969753,0.0,0.5979537738569768,0.4367249522940578,0.9753729758957151,0.5121678734020229
2018-02-28 18:00:00,0.9213891676587302,0.7539139250243615,0.0714067319424876,0.02555403268513273,0.0,0.6516480604885309,0.41799492249291137,0.9753729758957151,0.5121678734020229
2018-02-28 19:00:00,0.9594361129058032,0.7601531588932366,0.03888426535419392,0.02204208605932787,0.0,0.7940793970568599,0.4176240308136807,0.9753729758957151,0.5121678734020229
